id,name,ingredient,image,type
425986,滋味鹌鹑蛋,鹌鹑蛋、盐、酱油、生抽、白糖、大料、香叶、小茴香。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615415046926092056100832.jpg?x-oss-process=style/f320x240,new
425982,青椒鸡翅尖,鸡翅尖、大青椒、大蒜、生姜、老干妈油辣椒、生抽、醋、五香粉、蚝油。,https://i8.meishichina.com/attachment/recipe/2018/11/06/20181106154150185779911047852.jpg?x-oss-process=style/f320x240,new
425976,酸菜饺子,猪前腿肉、酸菜、葱、姜、五香粉、食用油、盐。,https://i8.meishichina.com/attachment/recipe/2018/11/06/20181106154149767844011154138.jpg?x-oss-process=style/f320x240,new
425980,象形甜品之柿子甜品,抹茶桃山皮、樱桃桃山皮、豆沙馅。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615415008295498204167.jpg?x-oss-process=style/f320x240,new
425979,牛肉炖土豆,牛肉、土豆、洋葱、胡萝卜、大葱、生姜、老抽、料酒、白醋、白砂糖、盐、食用油。,https://i8.meishichina.com/attachment/recipe/2018/11/06/201811061541498691942308.jpg?x-oss-process=style/f320x240,new
425977,油豆角烧排骨,油豆角、排骨、料酒、酱油、盐、白糖、味精。,https://i8.meishichina.com/attachment/recipe/2018/11/06/201811061541497614623101404188.JPG?x-oss-process=style/f320x240,new
425966,醋溜白菜,白菜、干辣椒、花椒、香油、淀粉、白米醋、生抽、白砂糖、盐、食用油。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414946979597448.jpg?x-oss-process=style/f320x240,new
425958,布朗尼,黑巧克力、蜂蜜、黄油、中筋面粉、可可粉、朗姆酒、玉米油、水饴、碧根果、盐、鸡蛋。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414951004459211133813.jpg?x-oss-process=style/f320x240,new
425962,豌豆酱餐包,高筋粉、牛奶、白糖、鸡蛋、油、酵母粉、盐、鸡蛋液、豌豆酱。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414939030339336100832.jpg?x-oss-process=style/f320x240,new
425959,炒饼,饼丝、卷心菜、培根、大葱、蒜、盐、食用油。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414924287251108.jpg?x-oss-process=style/f320x240,new
425942,酱淋白切鸡,三黄鸡、姜、葱、红花椒、香叶、香菜、盐、鸡精、生抽、香辣酱。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414856528789859541848.jpg?x-oss-process=style/f320x240,new
425957,笋干烧鸡,土鸡、笋干、郫县豆瓣、自制辣豆瓣酱、姜片、大葱、蒜、干辣椒、花椒、香叶。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414919102169037209.jpg?x-oss-process=style/f320x240,new
425954,番茄焖双豆,土豆、番茄、菜椒、豆腐、细盐、玉米油。,https://i8.meishichina.com/attachment/recipe/2018/11/06/201811061541489280153331280145.jpg?x-oss-process=style/f320x240,new
425888,藕粉丸子,糯米粉、藕粉、糖粉、蜂蜜、水、干玫瑰。,https://i8.meishichina.com/attachment/recipe/2018/11/06/20181106154148809354353210929656.jpg?x-oss-process=style/f320x240,new
425952,红糖枣糕,面粉、玉米面、红糖块、酵母、小苏打粉。,https://i8.meishichina.com/attachment/recipe/2018/11/06/201811061541488452215976968441.jpg?x-oss-process=style/f320x240,new
425949,芝士虾仁焗土豆,土豆、鲜虾、牛奶、马苏里拉芝士、黄油、洋葱、料酒、胡椒粉、盐。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414893403645011133813.jpg?x-oss-process=style/f320x240,new
425951,莲藕红枣牛骨汤,牛排骨、莲藕、红枣、细盐。,https://i8.meishichina.com/attachment/recipe/2018/11/06/20181106154148796839363280145.jpg?x-oss-process=style/f320x240,new
425936,香滑乳酪布丁,奶油奶酪、淡奶油、鸡蛋、牛奶、细砂糖、柠檬汁。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414845330945657885543.JPG?x-oss-process=style/f320x240,new
425937,轻食双麦恋排包,良润黑金面包粉、水、酵母、盐、高筋面粉、全麦、麦片、牛奶、水、糖、盐、酵母、葵花籽油。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414847334832741317207.JPG?x-oss-process=style/f320x240,new
425935,蒜香金沙骨,猪排骨、黄油、蒜、盐、生粉、番茄酱、生抽、糖、咖喱酱。,https://i8.meishichina.com/attachment/recipe/2018/11/06/20181106154148461451519110452639.jpg?x-oss-process=style/f320x240,new
425900,发面葱油烤饼,面粉、香葱碎、盐、白糖、酵母、水、黑芝麻、油。,https://i8.meishichina.com/attachment/recipe/2018/11/06/201811061541472789950620319.jpg?x-oss-process=style/f320x240,new
425917,青椒蚝油杏鲍菇,杏鲍菇、薄皮青椒、胡萝卜、蚝油、盐、葱花。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414821684091846401.jpg?x-oss-process=style/f320x240,new
425898,香菌焗虾仁,杏鲍菇、明虾仁、咸蛋黄、盐、黄油、白糖、玉米淀粉。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414719434258036968441.jpg?x-oss-process=style/f320x240,new
425923,四季豆炒肉,四季豆、猪肉、蒜瓣、盐、料酒、生抽、糖、胡椒粉、花椒粉、淀粉、辣椒。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414800990985716674146.jpg?x-oss-process=style/f320x240,new
425916,树木纹理馒头,面粉、牛奶、白糖、水、酵母、盐、奶油、可可粉。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414765814788334261.jpg?x-oss-process=style/f320x240,new
425919,苹果奶昔,自制酸奶、蜂蜜、苹果。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414783695231806550.jpg?x-oss-process=style/f320x240,new
425794,蜜豆层层酥,中筋面粉、奶粉、水、酵母、盐、糖、黄油、中粉、糖、杏仁片、蜜红豆。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414078287043837952871.jpg?x-oss-process=style/f320x240,new
425907,坚果薄脆饼干,蛋清、低筋面粉、细砂糖、玉米油、葵花籽、黑芝麻。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414742812509807046.jpg?x-oss-process=style/f320x240,new
425896,红丝绒蛋糕,低面粉、食用油、牛奶、白糖、鸡蛋、红曲粉、白醋。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414717519078334261.jpg?x-oss-process=style/f320x240,new
425902,泡菜猪肝,猪肝、泡姜、泡萝卜、泡椒、泡豇豆、芹菜。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414725037089037209.jpg?x-oss-process=style/f320x240,new
425899,杂蔬炒菌菇,金针菇、蘑菇、蒜苗、胡萝卜、蚝油、水淀粉。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414721076689037209.jpg?x-oss-process=style/f320x240,new
425894,鲜虾窝蛋蒸肉泥,肉馅、香菇、鸡蛋、青虾、盐、蚝油、海鲜酱油。,https://i8.meishichina.com/attachment/recipe/2018/11/06/201811061541471772554346044109.jpg?x-oss-process=style/f320x240,new
425892,冰糖山楂罐头,山楂、黄冰糖、水。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414708633839489199773.jpg?x-oss-process=style/f320x240,new
425780,发面酥香红糖饼,面粉、酵母、植物油、清水、红糖、面粉、面粉、植物油。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414024974771846401.jpg?x-oss-process=style/f320x240,new
425883,章鱼小丸子,鱿鱼、圆白菜、章鱼烧粉、鸡蛋、水、沙拉酱、番茄酱、海苔丝、柴鱼片。,https://i8.meishichina.com/attachment/recipe/2018/11/06/201811061541468363318552240007.JPG?x-oss-process=style/f320x240,new
425887,蟹粉狮子头,猪肉、蟹粉、蛋液、盐、娃娃菜、料酒、生抽、水淀粉。,https://i8.meishichina.com/attachment/recipe/2018/11/06/20181106154146926826646410452639.jpg?x-oss-process=style/f320x240,new
425886,鹰嘴豆素汉堡,鹰嘴豆、核桃、纯素汉堡面包、糙米、番茄、黄瓜、生菜、植物油、红葱、甜椒粉、孜然粉、香菜、面包粉、番茄酱、纯素蛋黄酱。,https://i8.meishichina.com/attachment/recipe/2018/11/06/20181106154146894750554810452639.jpg?x-oss-process=style/f320x240,new
425874,酱肉,五花肉、五香粉、盐、生抽、老抽、白糖、白酒、花椒、八角、香叶。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414671474547610709.jpg?x-oss-process=style/f320x240,new
425882,万圣南瓜派,低筋粉、南瓜泥、黄油、鸡蛋、牛奶、淡奶油、椰蓉、白糖。,https://i8.meishichina.com/attachment/recipe/2018/11/06/20181106154146841870236810452639.jpg?x-oss-process=style/f320x240,new
424290,芝士腊肉焗咸鱼,咸鱼、腊肉、圆葱、姜、奶酪、土豆、大蒜。,https://i8.meishichina.com/attachment/recipe/2018/10/29/201810291540805508011711552931.jpg?x-oss-process=style/f320x240,new
425875,油茶麻花,油茶、面粉、鸡蛋、糖、盐。,https://i8.meishichina.com/attachment/recipe/2018/11/06/201811061541467196411436968441.jpg?x-oss-process=style/f320x240,new
425873,玫瑰腐乳咸煎饼,面粉、泡打粉、酵母、盐、红腐乳汁、水、油酥、糖。,https://i8.meishichina.com/attachment/recipe/2018/11/06/20181106154146557232806968441.jpg?x-oss-process=style/f320x240,new
425173,牛肉炖土豆,牛排、胡萝卜、圆葱、土豆、五香粉、蚝油、酱油、蒜。,https://i8.meishichina.com/attachment/recipe/2018/11/01/201811011541044401631563830.jpg?x-oss-process=style/f320x240,new
371397,芝士厚蛋烧,煎蛋、奶酪、芝麻。,https://i8.meishichina.com/attachment/recipe/2018/11/06/201811061541467256864563830.jpg?x-oss-process=style/f320x240,new
425863,莴笋炒豆腐干,莴笋、豆腐干、蚝油、盐、鸡精。,https://i8.meishichina.com/attachment/recipe/2018/11/06/20181106154145700598610878013.jpg?x-oss-process=style/f320x240,new
425854,香菇瘦肉汤豆皮,豆皮、香菇、猪瘦肉、白菜、味极鲜、蚝油、淀粉、胡椒粉、盐、鸡精。,https://i8.meishichina.com/attachment/recipe/2018/11/06/20181106154143511546710878013.jpg?x-oss-process=style/f320x240,new
425862,土豆肉丝炒豆油皮,豆油皮、土豆、猪瘦肉、黄豆酱、味极鲜、酱油、盐、鸡精。,https://i8.meishichina.com/attachment/recipe/2018/11/06/20181106154145527850410878013.jpg?x-oss-process=style/f320x240,new
425871,卡士达软吐司,高筋面粉、细砂糖、盐、酵母、奶粉、水、黄油、蛋黄、纯牛奶。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414643987559558402959.jpg?x-oss-process=style/f320x240,new
425868,番茄牛肉麦满分,高筋粉、全麦粉、水、蛋液、奶粉、黄油、糖、盐、酵母粉、牛肉、番茄汁、生抽、干淀粉。,https://i8.meishichina.com/attachment/recipe/2018/11/06/201811061541463925959105272949.jpg?x-oss-process=style/f320x240,new
425869,铜锣烧,鸡蛋、低筋面粉、糖、泡打粉、水、食用油、红豆沙。,https://i8.meishichina.com/attachment/recipe/2018/11/06/20181106154146434557841910340734.jpg?x-oss-process=style/f320x240,new
425860,黑椒风味脆皮肠,绞夹心肉、盐、糖、姜粉、纯蜂蜜、黑胡椒粉、白胡椒粉、淀粉、葡萄酒、清水、蚝油、红曲粉、肠衣。,https://i8.meishichina.com/attachment/recipe/2018/11/06/201811061541451070173266491.jpg?x-oss-process=style/f320x240,new
425859,葵花仁玛芬,低粉、葵花仁、牛奶、鸡蛋、绵白糖、黄油、无铝泡打粉。,https://i8.meishichina.com/attachment/recipe/2018/11/06/201811061541450450834499404188.jpg?x-oss-process=style/f320x240,new
425856,玛格丽特饼干,低粉、玉米淀粉、黄油、熟蛋黄、糖粉、盐。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414419943851549694186.jpg?x-oss-process=style/f320x240,new
425853,青椒炒皮皮虾,皮皮虾、青椒、葱末、姜末、生抽、淀粉、盐。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414339004427345450.jpg?x-oss-process=style/f320x240,new
425851,杏鲍菇炒土豆丝,杏鲍菇、土豆、生抽、食用油、盐。,https://i8.meishichina.com/attachment/recipe/2018/11/06/2018110615414337855447345450.jpg?x-oss-process=style/f320x240,new
425850,百合莲子羹,百合、莲子、冰糖、玫瑰酱。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414317598385409088392.jpg?x-oss-process=style/f320x240,new
425849,桂圆红豆糯米圆子羹,桂圆肉、红豆、糯米粉、清水、糯米粉。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414305442659179088392.jpg?x-oss-process=style/f320x240,new
425846,瘦肉时蔬面片,面粉、温水、番茄、土豆、瘦肉、木耳、黄花、粉丝、包菜、香菇、胡萝卜、葱、蒜、油、盐、五香粉、生抽、醋。,https://i8.meishichina.com/attachment/recipe/2018/11/05/20181105154142922563610667631.jpg?x-oss-process=style/f320x240,new
425843,奶油南瓜派,南瓜、淡奶油、蛋黄、低筋粉、低筋粉、黄油、盐、糖粉、杏仁粉、蛋液。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414283687376019088392.jpg?x-oss-process=style/f320x240,new
425841,黑麦粉鸡蛋饼,黑麦粉、白面粉、亚麻籽粉、鸡蛋、香油、盐。,https://i8.meishichina.com/attachment/recipe/2018/11/05/201811051541427199448324666.jpg?x-oss-process=style/f320x240,new
425445,鲜菇鱼骨汤,鱼骨、茶树菇、香菇、海鲜菇、白玉菇、虫草花、盐、猪油、香菜。,https://i8.meishichina.com/attachment/recipe/2018/11/03/2018110315412213106938268096.jpg?x-oss-process=style/f320x240,new
425446,芙蓉鱼卷,鲈鱼、鸡蛋、盐、生抽、玉米油、料酒、香油、淀粉、香菜。,https://i8.meishichina.com/attachment/recipe/2018/11/03/2018110315412213927738268096.jpg?x-oss-process=style/f320x240,new
425812,鱼香肉丝,瘦肉、莴笋、红萝卜、干木耳、大葱、蒜头、剁椒、盐、生抽、料酒、蚝油、白胡椒粉、玉米油、花生油。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414157987338268096.jpg?x-oss-process=style/f320x240,new
425833,香蕉戚风蛋糕,鸡蛋、低筋面粉、绵白糖、纯牛奶、玉米油、白醋、香蕉泥。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414226639337472208713.jpg?x-oss-process=style/f320x240,new
425813,玉子虾仁,鸡蛋豆腐、虾、豌豆、生抽、花生油、葱花。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414159358448268096.jpg?x-oss-process=style/f320x240,new
425832,青蒜辣椒回锅肉,薄皮辣椒、猪肋条肉、青蒜、香醋、老抽、十三香粉、冰糖、食用油、精盐。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414223118093312208713.jpg?x-oss-process=style/f320x240,new
425810,家常豆腐,老豆腐、大肉片、郫县豆瓣、酱油、糖、盐、料酒、蒜苗。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414147282159996968441.jpg?x-oss-process=style/f320x240,new
425806,干煸辣椒炒酸菜,青尖椒、酸菜、五花肉粒、蚝油、盐、葱、蒜粒、姜。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414121423463206968441.jpg?x-oss-process=style/f320x240,new
425827,素炒杂锦,干木耳、腐竹、蒜苗、胡萝卜、辣椒、花生油、盐、香油、蚝油。,https://i8.meishichina.com/attachment/recipe/2018/11/05/201811051541420169415567773477.jpg?x-oss-process=style/f320x240,new
425826,煎焖立鱼,立鱼、生姜、小葱、香菜、盐、食用油。,https://i8.meishichina.com/attachment/recipe/2018/11/05/201811051541419858640827773477.jpg?x-oss-process=style/f320x240,new
425821,鸡米花,鸡胸肉、鸡蛋、蚝油、味极鲜酱油、白糖、海盐、生姜、玉米淀粉、面包糠、胡椒粉、孜然粉。,https://i8.meishichina.com/attachment/recipe/2018/11/05/201811051541417758337620319.jpg?x-oss-process=style/f320x240,new
425825,燕麦红枣莲子羹,燕麦、莲子、红枣、冰糖、莲藕粉。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414197121255596100832.jpg?x-oss-process=style/f320x240,new
425823,小白菜番茄挂面汤,鸡蛋、挂面、番茄、小白菜、油、盐、味精。,https://i8.meishichina.com/attachment/recipe/2018/11/05/201811051541418789131896100832.jpg?x-oss-process=style/f320x240,new
425818,鸭蛋胡萝卜炒西葫芦,西葫芦、胡萝卜、鸭蛋、盐、味精。,https://i8.meishichina.com/attachment/recipe/2018/11/05/201811051541416355166869404188.JPG?x-oss-process=style/f320x240,new
425781,可乐鸡翅,鸡中翅、可乐、老抽。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414159691978010602.jpg?x-oss-process=style/f320x240,new
425809,油豆角烧萝卜,油豆角、萝卜、酱油、盐、白糖、味精。,https://i8.meishichina.com/attachment/recipe/2018/11/05/201811051541413786556669404188.JPG?x-oss-process=style/f320x240,new
425807,松茸蛋炒饭,米饭、松茸炒蛋、小米椒、盐、生抽。,https://i8.meishichina.com/attachment/recipe/2018/11/05/20181105154141223795110449735.jpg?x-oss-process=style/f320x240,new
425567,香炸藕夹藕盒,藕、猪肉、小葱、食用油、泡打粉、盐、鸡精、老抽、蚝油、胡椒粉、面粉、淀粉、鸡蛋。,https://i8.meishichina.com/attachment/recipe/2018/11/04/20181104154129480881311091600.jpg?x-oss-process=style/f320x240,new
425799,松茸炒鸡蛋,松茸、鸡蛋、虫草花、绿尖椒、玉米油、蒜、盐、生抽。,https://i8.meishichina.com/attachment/recipe/2018/11/05/20181105154141122459510449735.jpg?x-oss-process=style/f320x240,new
425801,发面玉米面饼,玉米面粉、面粉、鸡蛋、油、小苏打、白糖、酸奶。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414096811703321499680.jpg?x-oss-process=style/f320x240,new
425803,什锦豆腐羹,内脂豆腐、芦笋、猪里脊肉、熟玉米粒、胡萝卜、淀粉、盐。,https://i8.meishichina.com/attachment/recipe/2018/11/05/20181105154141051675111047852.jpg?x-oss-process=style/f320x240,new
425797,蛋奶小馒头,黄油、鸡蛋、糖粉、奶粉、低筋面粉、红薯淀粉、小苏打。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414092789929226100832.jpg?x-oss-process=style/f320x240,new
425798,薏米红豆汤,薏米、红枣、红豆、花生。,https://i8.meishichina.com/attachment/recipe/2018/11/05/201811051541408604258105280145.jpg?x-oss-process=style/f320x240,new
425602,冰花水煎包,面粉、猪肉、生粉、大葱、芹菜、鸡蛋。,https://i8.meishichina.com/attachment/recipe/2018/11/04/2018110415413097759017071275.jpg?x-oss-process=style/f320x240,new
425790,酸奶辫子面包,高筋面粉、自制原味酸奶、干酵母、黄油、白糖、盐、凉水、蛋液、杏仁片。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414063880795387513584.jpg?x-oss-process=style/f320x240,new
425785,百香果布丁,百香果、牛奶、鸡蛋、细砂糖。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414057815218880613.jpg?x-oss-process=style/f320x240,new
425787,肘花火腿炒芹菜,肘花火腿、芹菜、盐、味精。,https://i8.meishichina.com/attachment/recipe/2018/11/05/201811051541406195755215404188.JPG?x-oss-process=style/f320x240,new
425720,苦瓜煎蛋,鸡蛋、苦瓜、盐、鸡精。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515413818469724059541848.jpg?x-oss-process=style/f320x240,new
425778,超细腻牛肉松做法,牛肉、姜片。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414025806872939722439.jpg?x-oss-process=style/f320x240,new
425777,手工苹果酱,苹果、细砂糖、纯净水、柠檬汁。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515414020714559807046.jpg?x-oss-process=style/f320x240,new
425762,清蒸茄子,紫色茄子、大蒜、蚝油、酱油、食用油、香油。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515413962615156591561.jpg?x-oss-process=style/f320x240,new
424865,杏仁小饼干,低粉、杏仁粉、细砂糖、鸡蛋、黄油。,https://i8.meishichina.com/attachment/recipe/2018/10/30/2018103015408759413171846401.jpg?x-oss-process=style/f320x240,new
425771,小米面发面饼,小米面、面粉、鸡蛋、酵母、白糖、清水。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515413992356048008357090.jpg?x-oss-process=style/f320x240,new
425769,香蕉麦芬,低筋面粉、鸡蛋、香蕉泥、细砂糖、植物油、牛奶、无铝泡打粉、小苏打。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515413985582387928357090.jpg?x-oss-process=style/f320x240,new
425714,南瓜松饼,南瓜泥、鸡蛋、牛奶、低筋面粉、糖、柠檬汁。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515413790363318880613.jpg?x-oss-process=style/f320x240,new
425768,皂角米桃胶银耳羹,桃胶、干银耳、皂角米、小红枣、冰糖。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515413982196491898357090.jpg?x-oss-process=style/f320x240,new
425746,淮山排骨豆腐汤,排骨、淮山、豆腐、姜。,https://i8.meishichina.com/attachment/recipe/2018/11/05/20181105154139759867110674111.jpg?x-oss-process=style/f320x240,new
425758,南瓜丝煎鸡蛋,南瓜、鸡蛋、葱、普通面粉、油、盐、五香粉。,https://i8.meishichina.com/attachment/recipe/2018/11/05/20181105154139531865010886247.jpg?x-oss-process=style/f320x240,new
425759,煮豆腐泡,豆腐泡、八角、桂皮、香叶、大蒜头、生姜、酱油、蚝油、盐、鸡精、白糖、胡椒粉。,https://i8.meishichina.com/attachment/recipe/2018/11/05/20181105154139538889910878013.jpg?x-oss-process=style/f320x240,new
425750,西兰花鱼糕煮米粉,米粉、西兰花、鱼糕、味极鲜、蚝油、胡椒粉、盐、鸡精。,https://i8.meishichina.com/attachment/recipe/2018/11/05/20181105154139454356010878013.jpg?x-oss-process=style/f320x240,new
425743,肉末鸡蛋煮豆腐,豆腐、鸡蛋、肉末、盐、蚝油、白糖、淀粉、酱油、胡椒粉。,https://i8.meishichina.com/attachment/recipe/2018/11/05/20181105154139105560710878013.jpg?x-oss-process=style/f320x240,new
425740,核桃酥饼,面粉、玉米淀粉、核桃仁、玉米油、鸡蛋、白糖、小苏打、泡打粉。,https://i8.meishichina.com/attachment/recipe/2018/11/05/201811051541394711533620319.jpg?x-oss-process=style/f320x240,new
425754,爆米花,小玉米、水、糖、黄油。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515413955730415107482619.jpg?x-oss-process=style/f320x240,new
425747,美式趣多多软曲奇,中筋粉、低筋粉、无盐黄油、红糖、白砂糖、巧克力豆、小苏打、泡打粉、盐。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515413927165139729199773.jpg?x-oss-process=style/f320x240,new
425716,南瓜浓汤,板栗南瓜、洋葱、大蒜、水、淡奶油、低筋面粉、黄油、盐、黑胡椒末。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515413796747884029018909.jpg?x-oss-process=style/f320x240,new
425736,小鱿鱼炒韭菜,鱿鱼、韭菜、豆瓣酱、油。,https://i8.meishichina.com/attachment/recipe/2018/11/05/201811051541389584762563830.jpg?x-oss-process=style/f320x240,new
425734,包菜炒米粉,米粉、包菜、鸡蛋、蚝油。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515413891355289037209.jpg?x-oss-process=style/f320x240,new
425733,芝士红薯饼,红薯、面粉、奶酪。,https://i8.meishichina.com/attachment/recipe/2018/11/05/201811051541389164623563830.jpg?x-oss-process=style/f320x240,new
425731,酸菜肥肠热汤面,泡酸菜、卤肥肠、干面、葱花。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515413879624289037209.jpg?x-oss-process=style/f320x240,new
425262,杏鲍菇炒牛肉,牛肉、杏鲍菇、青椒、红椒、泡椒、盐、生抽、料酒、白胡椒粉、蚝油、红薯淀粉。,https://i8.meishichina.com/attachment/recipe/2018/11/01/2018110115410734801538268096.jpg?x-oss-process=style/f320x240,new
425574,五彩早餐饼,鸡蛋、火腿肠、胡萝卜、面粉、盐、玉米油。,https://i8.meishichina.com/attachment/recipe/2018/11/04/2018110415412970605688268096.jpg?x-oss-process=style/f320x240,new
425722,方型大披萨,面粉、食用油、温水、白糖、盐、酵母、洋葱、尖椒、小红椒、蘑菇头、腊肠、马苏里拉芝士、番茄酱、盐、黑胡椒粉。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515413824974628334261.jpg?x-oss-process=style/f320x240,new
425168,剁椒鱼头,鱼头、自制剁椒、泡椒、葱花、生抽、花生油、料酒、姜丝、白胡椒粉。,https://i8.meishichina.com/attachment/recipe/2018/11/01/2018110115410426089128268096.jpg?x-oss-process=style/f320x240,new
425696,黄金炸馒头片,馒头、鸡蛋、植物油、清水、盐。,https://i8.meishichina.com/attachment/recipe/2018/11/04/2018110415413452006977610709.jpg?x-oss-process=style/f320x240,new
424446,彩椒肉丝炒面,肉丝、黄彩椒、豆芽、自制面条、红彩椒、淀粉、生抽、料酒、油、盐。,https://i8.meishichina.com/attachment/recipe/2018/10/27/2018102715406168809106811478694.jpg?x-oss-process=style/f320x240,new
425713,秋葵鲜虾烘蛋,鲜虾、胡萝卜、秀珍菇、鸡蛋、秋葵、奶酪。,https://i8.meishichina.com/attachment/recipe/2018/11/05/20181105154137914773257510340734.jpg?x-oss-process=style/f320x240,new
425611,鲜肉馄饨,猪肉、馄饨皮、香菇、大葱、姜末、香油、橄榄油、盐、蚝油、生抽、鸡蛋、香菜、虾皮、紫菜。,https://i8.meishichina.com/attachment/recipe/2018/11/04/20181104154131205013910274398.jpg?x-oss-process=style/f320x240,new
421110,牛肉炒河粉,河粉、红椒、青椒、香葱、豆瓣酱、水淀粉、酱油、蚝油、牛肉、盐。。,https://i8.meishichina.com/attachment/recipe/2018/11/05/2018110515413744034306591561.jpg?x-oss-process=style/f320x240,new
425702,虾仁炒西兰花,虾仁、西兰花、葱、蒜、油、盐、生抽。,https://i8.meishichina.com/attachment/recipe/2018/11/05/20181105154134756944710667631.jpg?x-oss-process=style/f320x240,new
425700,口蘑香菇炒青菜,口蘑、香菇、青菜、葱、蒜、油、盐、蚝油。,https://i8.meishichina.com/attachment/recipe/2018/11/04/20181104154134704714810667631.jpg?x-oss-process=style/f320x240,new
425699,小熊挤挤面包,高筋粉、白糖、鸡蛋、盐、酵母粉、奶油、水、黄油、小馒头、巧克力。,https://i8.meishichina.com/attachment/recipe/2018/11/04/2018110415413460395374609470305.jpg?x-oss-process=style/f320x240,new
425697,海绵小蛋糕,鸡蛋、低粉、白糖、玉米油。,https://i8.meishichina.com/attachment/recipe/2018/11/04/201811041541345541979329470305.jpg?x-oss-process=style/f320x240,new
425691,反沙红薯,小红薯、白糖、水、油。,https://i8.meishichina.com/attachment/recipe/2018/11/04/2018110415413424161047796837.jpg?x-oss-process=style/f320x240,new
425690,反沙芋条,芋头、糖、水。,https://i8.meishichina.com/attachment/recipe/2018/11/04/2018110415413413319107796837.jpg?x-oss-process=style/f320x240,new
425635,蜜汁肉脯,里脊肉、白糖、蚝油、盐、老抽、生抽、料酒、五香粉、蜂蜜、白芝麻。,https://i8.meishichina.com/attachment/recipe/2018/11/04/20181104154134116733611154138.jpg?x-oss-process=style/f320x240,new
425688,凉拌三丁,秋黄瓜、洋葱、花生米、花生油、食盐、味精、白砂糖、海鲜酱油、白醋、麻油、香油、辣椒油。,https://i8.meishichina.com/attachment/recipe/2018/11/04/20181104154134053666016210525325.jpg?x-oss-process=style/f320x240,new
